"tag","File","Type","Mol","%","dev","Name","Grower","User","ID"
"jedi-kush","jedi-kush-2.txt","Terpenoid","Beta-Ocimene",0.0,0.0,"Jedi Kush","NLG","Enzo","Enzo74B"
"jedi-kush","jedi-kush-2.txt","Terpenoid","Eucalyptol",0.0,0.0,"Jedi Kush","NLG","Enzo","Enzo74B"
"jedi-kush","jedi-kush-2.txt","Terpenoid","Gamma-Terpinene",0.0,0.0,"Jedi Kush","NLG","Enzo","Enzo74B"
"jedi-kush","jedi-kush-2.txt","Terpenoid","Terpinolene",0.0,0.0,"Jedi Kush","NLG","Enzo","Enzo74B"
"jedi-kush","jedi-kush-2.txt","Terpenoid","Isopulegol",0.0,0.0,"Jedi Kush","NLG","Enzo","Enzo74B"
"jedi-kush","jedi-kush-2.txt","Terpenoid","Geraniol",0.0,0.0,"Jedi Kush","NLG","Enzo","Enzo74B"
"jedi-kush","jedi-kush-2.txt","Terpenoid","TransNerolidol1",0.0,0.0,"Jedi Kush","NLG","Enzo","Enzo74B"
"jedi-kush","jedi-kush-2.txt","Terpenoid","TransNerolidol2",0.0,0.0,"Jedi Kush","NLG","Enzo","Enzo74B"
"jedi-kush","jedi-kush-2.txt","Terpenoid","CaryophylleneOxide",0.0,0.0,"Jedi Kush","NLG","Enzo","Enzo74B"
"jedi-kush","jedi-kush-3.txt","Cannabinoid","Delta9-THC",17.4,1.74,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Cannabinoid","CBD",0.13,0.01,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Cannabinoid","CBN",0.09,0.01,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Cannabinoid","CBG",1.93,0.19,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Cannabinoid","CBC",0.26,0.03,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Cannabinoid","THCV",0.11,0.01,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","Beta-Myrcene",2.58,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","Beta-Ocimene",0.68,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","Caryophyllene",0.19,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","Alpha-Pinene",0.12,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","D-Limonene",0.09,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","Linalool",0.06,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","Alpha-Bisabolol",0.06,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","Camphene",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","Beta-Pinene",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","3-Carene",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","Alpha-Terpinene",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","Ocimene",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","PCymene",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","Eucalyptol",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","Gamma-Terpinene",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","Terpinolene",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","Isopulegol",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","Geraniol",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","Humulene",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","TransNerolidol1",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","TransNerolidol2",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","Guaiol",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-3.txt","Terpenoid","CaryophylleneOxide",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo75B"
"jedi-kush","jedi-kush-4.txt","Cannabinoid","Delta9-THC",22.0,2.2,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Cannabinoid","CBD",0.18,0.02,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Cannabinoid","CBN",0.17,0.02,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Cannabinoid","CBG",1.01,0.1,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Cannabinoid","CBC",0.47,0.05,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Cannabinoid","THCV",0.14,0.01,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","Beta-Myrcene",1.03,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","Caryophyllene",0.21,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","Beta-Ocimene",0.19,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","Alpha-Pinene",0.05,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","D-Limonene",0.05,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","Humulene",0.05,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","Alpha-Bisabolol",0.05,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","Linalool",0.03,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","Guaiol",0.03,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","Beta-Pinene",0.02,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","Camphene",0.0,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","3-Carene",0.0,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","Alpha-Terpinene",0.0,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","Ocimene",0.0,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","PCymene",0.0,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","Eucalyptol",0.0,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","Gamma-Terpinene",0.0,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","Terpinolene",0.0,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","Isopulegol",0.0,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","Geraniol",0.0,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","TransNerolidol1",0.0,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","TransNerolidol2",0.0,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-4.txt","Terpenoid","CaryophylleneOxide",0.0,0.0,"Jedi Kush","hypnotickaos","Enzo","Enzo76B"
"jedi-kush","jedi-kush-5.txt","Cannabinoid","Delta9-THC",18.7,1.87,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Cannabinoid","CBD",0.16,0.02,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Cannabinoid","CBN",0.13,0.01,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Cannabinoid","CBG",1.12,0.11,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Cannabinoid","CBC",0.28,0.03,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Cannabinoid","THCV",0.06,0.01,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","Beta-Myrcene",0.84,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","Caryophyllene",0.27,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","D-Limonene",0.12,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","Beta-Ocimene",0.07,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","Alpha-Bisabolol",0.07,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","Humulene",0.06,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","Linalool",0.05,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","Alpha-Pinene",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","Camphene",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","Beta-Pinene",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","3-Carene",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","Alpha-Terpinene",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","Ocimene",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","PCymene",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","Eucalyptol",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","Gamma-Terpinene",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","Terpinolene",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","Isopulegol",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","Geraniol",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","TransNerolidol1",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","TransNerolidol2",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","Guaiol",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush-5.txt","Terpenoid","CaryophylleneOxide",0.0,0.0,"Jedi Kush","Anonymous","Enzo","Enzo77B"
"jedi-kush","jedi-kush.txt","Cannabinoid","CBC",0.01,0.1,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Cannabinoid","CBG",0.31,0.1,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Cannabinoid","CBD",0.01,0.1,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Cannabinoid","CBDa",0.01,0.1,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Cannabinoid","CBN",0.01,0.1,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Cannabinoid","THCV",0.01,0.1,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Cannabinoid","Delta8-THC",0.01,0.1,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Cannabinoid","CBGa",1.49,0.1,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Cannabinoid","THCa",25.4,0.1,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Cannabinoid","Delta9-THC",1.7,0.1,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","Beta-Myrcene",0.51,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","Beta-Caryophyllene",0.18,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","Alpha-Pinene",0.07,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","Linalool",0.07,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","Guaiol",0.05,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","Alpha-Bisabolol",0.04,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","Beta-Pinene",0.03,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","Camphene",0.02,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","D-Limonene",0.01,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","Alpha-Humulene",0.0,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","Terpinolene",0.0,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","Isopulegol",0.0,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","Beta-Ocimene",0.0,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","3-Carene",0.0,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","Alpha-Terpinene",0.0,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","Eucalyptol",0.0,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","p-Cymene",0.0,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","Ocimene",0.0,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","cis-Nerolidol",0.0,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","trans-Nerolidol",0.0,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","CaryophylleneOxide",0.0,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","Gamma-Terpinene",0.0,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"jedi-kush","jedi-kush.txt","Terpenoid","Geraniol",0.0,0.0,"Jedi Kush","Kola","Enzo","Enzo78B"
"kandy-kush","kandy-kush.txt","Cannabinoid","Delta9-THC",17.7,1.77,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Cannabinoid","CBD",0.14,0.01,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Cannabinoid","CBN",0.1,0.01,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Cannabinoid","CBG",0.57,0.06,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Cannabinoid","CBC",0.3,0.03,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Cannabinoid","THCV",0.13,0.01,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","D-Limonene",0.34,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","Caryophyllene",0.28,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","Beta-Myrcene",0.2,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","Humulene",0.1,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","Beta-Pinene",0.07,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","Linalool",0.07,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","Alpha-Pinene",0.04,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","Alpha-Bisabolol",0.02,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","Beta-Ocimene",0.01,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","Camphene",0.0,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","3-Carene",0.0,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","Alpha-Terpinene",0.0,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","Ocimene",0.0,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","PCymene",0.0,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","Eucalyptol",0.0,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","Gamma-Terpinene",0.0,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","Terpinolene",0.0,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","Isopulegol",0.0,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","Geraniol",0.0,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","TransNerolidol1",0.0,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","TransNerolidol2",0.0,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
"kandy-kush","kandy-kush.txt","Terpenoid","Guaiol",0.0,0.0,"Kandy Kush","High Caliber Meds","Enzo","Enzo79B"
