CBDmax_mean;CBDmax_std;THCmax_mean;THCmax_std;LeaflyStrain;Effects__Aroused;Effects__Creative;Effects__Energetic;Effects__Euphoric;Effects__Focused;Effects__Giggly;Effects__Happy;Effects__Hungry;Effects__Relaxed;Effects__Sleepy;Effects__Talkative;Effects__Tingly;Effects__Uplifted;Medical__Cramps;Medical__Depression;Medical__Eye Pressure;Medical__Fatigue;Medical__Headaches;Medical__Inflammation;Medical__Insomnia;Medical__Lack of Appetite;Medical__Muscle Spasms;Medical__Nausea;Medical__Pain;Medical__Seizures;Medical__Spasticity;Medical__Stress;Negatives__Anxious;Negatives__Dizzy;Negatives__Dry Eyes;Negatives__Dry Mouth;Negatives__Headache;Negatives__Paranoid
0.083870968;0.080939377;18.12010203;14.49456004;og-18;;;;79.9378882;;;62.34563391;;100;;;32.36024845;52.60504202;;61.12185687;;;;;84.775951;;55.86718246;;55.11766602;;;100;66.38100339;8.498482414;79.86073915;100;3.927870023;
0.19401;0;11.87175;0;og-cheese;;;;87.36176935;;83.94944708;100;;99.96840442;;;;85.84518167;;96.36228656;;;;;22.42019302;24.27616927;;;100;;;41.27691166;;8.75478113;15.93710157;100;4.12239694;0.50998725
0.375695799;0.290517394;28.77762423;8.750703463;og-chem;;;74.19863014;96.52739726;83.30821918;;100;;;;;;72.43835616;;98.02176063;;85.02472799;;;;;;8.971315529;89.3867458;;;100;31.48261135;31.48261135;80.17083588;100;;22.33068944
0.242007097;0.263149285;36.6937571;21.65614324;og-diesel-kush;;;44.36964504;62.48470012;43.94124847;;88.73929009;;100;;;;;;88.87785501;;;60.17874876;;63.65441907;;;;69.21549156;;;100;;6.213017751;100;72.78106509;2.071005917;4.142011834
0.399734357;2.210806832;27.71606427;18.51482428;og-kush;;;;80.90805838;;;100;49.43236502;98.25981128;;;;65.94769152;;81.505512;;;;;64.38169596;52.12229169;;;72.77238046;;;100;10.57263096;14.43755156;49.0147474;100;;11.56148214
0.265201395;0.276880999;27.72303535;19.9684793;og-la-affie;;;;;89.74820144;;96.4028777;;100;80.57553957;;;21.58273381;;39.80582524;;;;76.69902913;;;;;100;;48.54368932;71.84466019;;100;41.37931034;55.17241379;27.5862069;
0.15586875;0.40060858;34.71074813;19.3803443;og-poison;;;;91.78082192;19.17808219;;;84.93150685;95.89041096;100;;;;;;;85.07462687;88.05970149;;100;;;89.55223881;;;;26.86567164;;27.27272727;54.54545455;100;18.18181818;18.18181818
0.566748624;1.710812287;35.16356505;25.46178124;og-ringo;;73.24675325;80.77922078;87.01298701;73.24675325;;;;100;;;;;;74.40633245;;;;15.56728232;;15.56728232;;;99.20844327;;;100;;3.296703297;3.296703297;100;3.296703297;
0.310084962;0.214899491;25.91712782;15.32131924;og-skunk;;51.93081255;;47.9082864;;;100;;61.94690265;;;;77.31295253;61.27366609;88.89845095;;67.46987952;;;;80.63683305;;;;;;100;11.28826531;1.530612245;12.81887755;100;9.757653061;
0.444336364;0.44098682;47.67862773;29.26395077;ogiesel;;;51.79319981;100;;;93.52585002;;50.81509082;;;;53.09734513;;51.35658915;36.43410853;;;;;;36.43410853;;48.64341085;;;100;;1.471361009;21.22963741;100;1.471361009;1.471361009
0.367632805;1.337957864;28.12996428;16.07618129;ogre;;;;73.58138199;;42.00415301;74.76002664;;100;;;46.98645701;;;89.03171182;;;;;51.32966441;19.61784175;;;37.74438116;;;100;5.427841635;3.165084125;89.82453218;100;11.38319729;
0;;19.78;;ogre-berry;;;;71.69811321;;;100;;77.35849057;;;47.16981132;77.35849057;;51.85185185;;;;;44.44444444;48.14814815;;;11.11111111;;;100;;;14.28571429;100;;7.142857143
0.074034694;0.020471337;20.8473449;2.295174463;ogs-pearl;;;;62.5;;;87.5;43.75;100;68.75;;;;;42.85714286;;;;42.85714286;57.14285714;;;;100;;;71.42857143;50;50;50;100;50;
0.117165714;0.109297896;19.18406;4.195311381;old-school-og;;;;2.857142857;;;78.57142857;;100;100;;4.285714286;;;100;;;79.10447761;;80.59701493;;79.10447761;;;;;80.59701493;;;100;1.851851852;;98.14814815
1.186787659;3.508642697;33.8649403;22.2287811;old-toby;;100;66.66666667;66.66666667;;;100;;66.66666667;;;;;66.66666667;33.33333333;;66.66666667;;;;;;;66.66666667;;;100;;;100;100;;
0.194615385;0.229565057;18.07879931;10.04395807;omega;;;84.02061856;85.05154639;;;100;;100;;;83.50515464;;;100;;;64.94845361;81.44329897;;;;;97.93814433;;;82.98969072;50;25;25;100;25;
0.26807591;0.744787907;27.55792383;20.80510512;omega-dawg;;;;83.33333333;;;75;;83.33333333;;;66.66666667;100;;66.66666667;;55.55555556;66.66666667;;;;;;100;;;77.77777778;;100;100;100;100;
0.065263158;0.041682453;18.59416105;2.893795642;opal-og-kush;83.33333333;;;98.14814815;;;;;100;35.18518519;;29.62962963;;;11.76470588;70.58823529;;;;82.35294118;;82.35294118;;;;;100;;6.25;;100;;12.5
0.063333333;0.060277138;15.05823667;1.799931346;opium;;;84.15300546;100;;;29.50819672;;43.71584699;;;;37.15846995;9.604519774;100;;;;;79.0960452;;;;85.87570621;;;44.63276836;17.64705882;100;17.64705882;70.58823529;;
0.206364261;0.258182224;22.76123734;11.81354495;orange-blossom;;;;;;;100;;94.11764706;58.82352941;;74.3697479;41.17647059;;57.96178344;;100;;;89.17197452;;;19.74522293;;;;51.59235669;33.33333333;;33.33333333;100;33.33333333;
0.200093846;0.033662262;24.24288462;1.531663813;orange-bud;;;66.22971286;85.89263421;;;100;;69.03870162;;;;56.86641698;;60.91127098;;;;;39.08872902;47.78177458;;;73.441247;;;100;;6.588215795;29.63454048;42.26402586;100;7.408635121
0.114806626;0.25836742;26.04610696;12.73220591;orange-cookies;;42.1148508;;74.19326856;;;100;;99.21061763;;;;78.44378904;;87.22210679;;43.34095159;;;30.91626844;;;;77.02056929;;;100;;16.64148092;62.63694749;100;3.456743483;13.65697015
0.256711694;0.22307955;23.62070431;14.85938637;orange-creamsicle;;;;33.51451867;;;100;;93.99227578;;61.76512659;;39.35059362;;;;;;78.67510234;;77.72608857;;83.64346855;89.33755117;;;100;;4.260651629;87.21804511;100;4.260651629;39.34837093
0.313734188;0.785999295;25.00590552;16.55555745;orange-crush;;;87.65876916;66.12138021;;;100;;80.61532309;;;;85.51281278;;100;;72.93342529;36.58793188;;;34.22980357;;;;;;95.98505816;16.72815073;;91.60488757;71.39916967;100;42.87811521
1.1401;;25.2576;;orange-diesel;;50.88757396;27.37464964;;100;;;;29.33665525;;;;28.86951106;;100;;46.28571429;;;;;;30.28571429;46.28571429;;;90.28571429;47.85276074;27.60736196;32.51533742;100;;52.7607362
0.401377548;1.075041431;22.85745242;12.57388537;orange-dream;;;57.50543872;48.34421078;41.43098864;;100;;;;;;97.60696157;;100;;36.87561214;;;;26.73849167;;25.66111655;;;;57.34573947;;6.714761376;17.09211987;100;2.44173141;7.325194229
0.04;0;21.72;2.361736649;orange-haze;;68.73608077;;;;;100;74.38861433;;;64.70613189;;85.57702505;;20.24877883;;15.93206861;;;;7.014654095;;;7.554242872;;;100;3.807445672;14.18329177;68.44941218;100;;64.64196651
0.11401;0;15.9398;0;orange-hill-special;;;;;78.76712329;;100;71.91780822;;80.82191781;;;67.80821918;;13.88888889;;14.81481481;;;100;8.333333333;;;;;;94.44444444;;;3.03030303;100;;
0.07016;0;22.35586;0;orange-juice;;;;61.31687243;;;83.12757202;59.53360768;100;75.44581619;;;;;94.28571429;;;;;91.42857143;91.42857143;;;91.42857143;;;100;2.545454545;78.90909091;100;100;;73.81818182
0.456595767;1.157026294;27.67018462;18.93472557;orange-kush;;;;52.9554933;;;89.896817;58.86965623;100;;;;56.5046422;;75.20367651;;78.63678009;100;;;;;;73.56091459;;;93.85413562;29.87689203;;54.50386815;100;53.32968142;16.94603815
0.164135;0.101881243;17.8947;3.266312071;orange-romulan;;;;100;;75;75;;100;;;75;;;;;75;100;;75;75;;;;;;100;;;;;;
0.2444448;0.407619429;33.4311724;25.3858503;orange-skunk;;;;87.39424704;;;100;82.82571912;92.04737733;;;;89.08629442;;;89.93576017;;;;;;100;;13.27623126;;90.47109208;15.41755889;;10;100;90;30;10
0.055;0.007071068;16.01;1.343502884;orange-turbo;;77.77777778;;;66.66666667;;100;;66.66666667;;;;66.66666667;;100;;100;;;;100;;;;;;100;;;100;;;
0.141159871;0.073574521;28.46653806;21.12324816;orange-velvet;;;73.90029326;;72.14076246;68.62170088;;;79.17888563;;;;100;;60.75;;57;40;;;;;;25.25;;;100;16.30434783;9.782608696;90.2173913;100;;6.52173913
0.226558333;0.033621222;15.99106667;1.339397225;orange-wreck;;61.9047619;;100;61.9047619;;80.95238095;;;;;;80.95238095;64;100;;100;;68;;;;;;;;100;;23.52941176;76.47058824;100;26.47058824;
0.193433817;0.368636312;24.85938382;20.16010553;oregon-diesel;;;;49.86724973;;;54.8492894;;100;50.17960331;;;11.74449477;;;;;;;92.83572143;;84.27190936;81.8727091;21.5928024;;;100;82.76108727;3.61230329;3.61230329;100;;0.929899857
0;0;17.630995;2.490253307;oregon-pinot-noir;;;;98.22485207;;;89.9408284;;100;;;84.61538462;86.39053254;;;;68.96551724;;;79.31034483;;;100;89.65517241;;;89.65517241;;4.285714286;;100;;
4.851538462;5.400252843;41.59938154;25.59700892;organic-diesel;;;;95;;;100;;87.5;;;75;97.5;;62.5;;;50;;37.5;;;;62.5;;;100;;6.451612903;100;12.90322581;;3.225806452
0.3508;0;68.2863;0;outer-space;;89.99202552;;100;;;100;;82.61562998;;;;78.98724083;;53.57675112;;63.85991058;;;;;25.33532042;;75.9314456;;;100;10.61269147;;32.71334792;100;45.18599562;2.625820569
0.189315833;0.242172852;24.11804208;19.8884481;outlaw;;26.08695652;;30.43478261;;;;100;;95.65217391;;;26.08695652;;100;;95.83333333;;;;;;91.66666667;95.83333333;;;100;;;9.090909091;95.45454545;100;
0.530481197;0.912875527;37.53893501;25.51540873;p-51;;;;76.92307692;;76.92307692;100;76.92307692;;76.92307692;;;;;15.38461538;;;;;69.23076923;;;61.53846154;100;;;61.53846154;;40;60;100;10;20
0.507508123;1.556537838;25.66938172;14.44807257;p-91;;25.80645161;;100;;;67.74193548;38.70967742;96.77419355;;;;;;66.66666667;100;;;33.33333333;;;;;66.66666667;;;77.77777778;16.66666667;;50;100;;
0.2674875;0.284216765;24.86878833;9.916034272;pacific-blue;;;;89.84198646;;;87.58465011;;100;;75.84650113;27.99097065;;;;78.66972477;77.06422018;;;;;82.56880734;84.17431193;;;;100;;;100;81.81818182;;
0.122173913;0.136080074;27.60105265;23.62884696;pakistan-valley-kush;;;;;33.91959799;;59.04522613;70.10050251;100;59.04522613;;;;67.83919598;;;;;;100;95.47738693;;;95.47738693;;;100;;;;100;;
0.044294737;0.110665369;20.48132632;5.77947966;pakistani-chitral-kush;;20.74074074;;100;;;;16.66666667;51.48148148;31.85185185;;;;;;;99.60784314;;;100;83.1372549;;92.15686275;27.45098039;;;;;65.85365854;29.26829268;100;4.87804878;
2.377695348;6.703058803;23.43721116;16.46592233;panama-red;;100;;;66.56441718;;88.09579991;;66.70599339;;;;85.54742803;;100;;97.30733519;52.55338904;;;;;;61.46703807;;;95.54317549;7.283464567;6.608548931;18.95388076;100;3.374578178;
0.340822745;0.093972121;23.99569248;7.478996927;panda-og;;;16.51705566;20.28725314;;;93.3572711;;100;;;;91.74147217;;11.62324649;;;9.218436874;;91.98396794;;;;99.3987976;;;100;16.85393258;3.370786517;86.51685393;100;3.370786517;
0.346941016;1.069564266;30.93204467;23.53656544;pandoras-box;;;;100;;;68.35732984;40.96858639;52.84685864;;;41.7539267;;;87.5284738;;;69.24829157;;;;;5.808656036;100;;;92.31207289;47.01195219;;100;54.90039841;47.96812749;47.96812749
0.259729762;0.339408756;25.18014188;18.37565581;papaya;;;;74.69647417;;;80.18009946;57.84239057;100;;55.624748;;;;56.07913964;;57.17100402;;;;;;;100;;50.38995156;96.46991216;5.978076619;7.469770596;17.93422986;100;;7.096847101
0;0;54.8757;38.5421279;paris-og;;;;64.88732797;;;55.16956425;;100;46.80100435;;;53.18310396;;83.38934079;;;;46.35532804;91.7621934;;;;89.98147043;;;100;;40.56386272;28.96383637;100;13.89236546;5.460773335
0.135871639;0.129476598;23.6446918;15.56700797;peaches-and-cream;;;;88.59649123;64.8215366;;93.73865699;;100;;;;77.49546279;;68.06947228;;;;;;61.15564462;;60.45424182;68.06947228;;;100;28.97196262;6.542056075;19.62616822;100;32.24299065;
0.139519886;0.137438966;29.93920199;16.5562079;pearl-scout-cookies;;;94.75655431;61.65730337;;;63.76404494;;61.65730337;;;;100;;100;;66.07418856;68.16074189;;;;;;81.99381762;;;90.64914992;22.81553398;2.184466019;31.55339806;100;;22.81553398
11.26380406;13.6805198;14.59077372;13.39807161;pennywise;;;;44.9961519;44.623777;;67.2824094;;100;;;;41.93724297;;67.47284101;;;;44.09569062;;;56.58185514;;100;;;82.34718786;12.55912006;42.53679274;81.47853736;100;37.63873591;
0.171052646;0.192539941;36.99197315;21.69841451;peppermint-cookies;73.46938776;;;;94.89795918;100;;;;72.44897959;;;52.04081633;;29.62962963;;;;;74.07407407;77.77777778;;;96.2962963;;;100;98.5915493;100;4.225352113;12.67605634;4.225352113;
0.317149409;0.823641965;26.33257669;20.0227812;permafrost;;;;91.25675602;83.11131736;;100;;94.21302615;;;;75.05322924;;74.02967052;;100;;;;;;;68.25944454;;44.23839917;89.52044161;;45.20860031;26.56984195;100;44.06236651;38.31695856
0.200600557;0.335218794;30.54449375;24.27401402;pez;;;;62.75303644;;;61.53846154;87.85425101;100;87.85425101;;;;;84.67153285;;;;;91.24087591;84.67153285;;;95.62043796;;;100;;2.803738318;16.82242991;100;;2.803738318
0.305443337;0.753200275;23.78161614;18.41007891;phantom-cookies;;;80.84331078;91.97032795;;;97.03279542;;68.93545029;;;;100;;60.60848679;;56.5572458;;;;;49.38350681;;53.61088871;;;100;3.891156463;80.02721088;75.72789116;100;13.68707483;
0.281472727;0.52000896;28.24568939;17.80363043;phantom-og;;40.70588235;;;;47.17647059;57.15686275;;100;91.05882353;;;;;;;55.20628684;39.29273084;;100;;;;82.71119843;;;84.08644401;;12.46290801;100;96.73590504;8.308605341;12.46290801
0.378611772;0.85068235;24.23652519;15.01227579;pie-face-og;;;;94.94556765;;66.95178849;97.66718507;;100;69.20684292;;;;;78.50070721;;;100;;62.51768034;;;;60.96181047;;;71.85289958;;91.40811456;5.727923628;100;1.431980907;1.431980907
0.1754;0;18.1099;0;pine-cone;57.14285714;100;;;;57.14285714;;;;;;90.47619048;38.0952381;;100;;88.88888889;;88.88888889;;;;;88.88888889;;;100;;;25;100;;87.5
0.299633645;0.743875921;27.46795134;19.25290141;pineapple;;;;73.13174327;57.06729947;;100;;;;63.37769354;;86.71204915;;100;;76.62561782;;;32.19677737;;;;45.56711036;;;63.58436116;15.92314522;21.02836493;100;74.45988255;;14.98076294
0.212308609;0.293433577;25.0669939;15.70150653;pineapple-chunk;;;49.50746743;;56.78423896;;100;;59.93009215;;;;68.70034954;;100;;;;;59.98598458;;74.70217239;;93.83321654;;;97.26699369;55.16265912;49.5049505;75.81329562;69.87270156;;100
2.945742857;4.333802988;28.9234;26.41597033;pineapple-cookies;;78.07017544;;100;;;87.71929825;;87.71929825;;;;90.35087719;;23.17073171;;18.29268293;;;13.41463415;;;;31.70731707;;;100;100;;58.33333333;91.66666667;;33.33333333
0;;18.0261;;pineapple-diesel;;;;98.7202925;;;86.53260207;;73.73552712;;74.58866545;;100;;83.18318318;;;;;;;35.28528529;36.33633634;;;32.13213213;100;2.697495183;28.70905588;49.3256262;100;;4.72061657
0.191428571;0.05429198;30.93595714;24.00802505;pineapple-dog-shit;;;33.63636364;100;33.63636364;;;;;;65.90909091;;35;;98.66666667;;;;;2.666666667;100;;;2.666666667;;;100;1.369863014;1.369863014;;100;;1.369863014
0.363599439;0.914057647;28.10877487;19.94076286;pineapple-express;;;62.90530848;66.42322626;;;100;;70.63469473;;;;81.23453997;;82.79541965;;36.58140527;;;;33.91525468;;;60.30214444;;;100;19.29139217;15.86180377;54.67374695;100;;17.73563619
0.167094167;0.100225491;18.62880208;2.603167643;pineapple-fields;;63.14067612;;100;;;;;61.06870229;;;84.51472192;99.45474373;;64.60674157;;;79.7752809;66.29213483;;;;;70.78651685;;;100;18.98148148;5.092592593;29.16666667;100;;18.98148148
0.103886;0.039151537;15.214884;2.299796699;pineapple-haze;;;88.40885142;;91.57007376;;100;;97.47102213;;;;53.84615385;;92.29208925;;100;76.26774848;;;;;73.8336714;;;;96.34888438;;7.171314741;16.53386454;100;3.187250996;1.593625498
0.2;0;81.5;0;pineapple-jack;;;;67.52098984;;;100;50.50817499;60.45072912;;;;63.12417145;;65.84582441;;59.36830835;;;;46.46680942;;;62.31263383;;;100;;3.433922997;34.33922997;100;22.78876171;2.861602497
0.501015443;1.134346252;30.50011754;22.15070785;pineapple-kush;;;73.10693342;71.78779123;;;98.58210502;;100;;;;97.31416798;;63.35111372;;37.16940211;;;42.44314185;;;;56.74267292;;;100;29.313531;5.799648506;33.89200238;100;15.884354;
0.548328571;0.947682414;38.03760667;24.516322;pineapple-og;;52.83157123;;50.71705223;;;100;;87.89908929;;;;84.71684288;;98.79197874;;;64.77410002;;;66.03044214;;51.38922445;;;;100;6.894186246;3.429943406;100;72.76624936;;4.321728691
0.085406667;0.062812694;23.59326722;13.88925469;pineapple-punch;;98.51851852;;;85.92592593;;100;;79.25925926;;;;90.37037037;;8.510638298;;6.382978723;;;4.255319149;100;;;;;;8.510638298;;;100;33.63636364;;
0.013333333;0.020655911;19.47026;4.327718509;pineapple-purple-skunk;90;;;93.33333333;;;100;96.66666667;;;90;;;;100;;33.33333333;33.33333333;;;;;;100;;;66.66666667;100;;;100;100;
0.58875;0.352397401;57.124375;22.11427717;pineapple-purps;;100;54.28571429;58.57142857;;;;;67.14285714;;;;67.14285714;;50;50;50;50;100;;;;;;;;;7.894736842;;;100;;
0.480398352;0.576193121;35.6770457;25.01481581;pineapple-skunk;;;;72.1448468;;;80.08356546;;100;;;60.44568245;61.28133705;;79.8136646;;;59.62732919;;87.57763975;;;;100;;;84.47204969;20.41666667;8.333333333;45.83333333;100;;3.333333333
0.518811069;0.596834888;29.65165025;18.2160864;pineapple-super-silver-haze;;;66.97368421;61.57894737;65;;100;;;;;;60.13157895;;100;;62.93103448;40.30172414;;;31.46551724;;;;;;87.93103448;22.90076336;88.54961832;100;45.80152672;;11.45038168
9.6770375;1.316921318;1.165985;0.818528927;pineapple-thai;;89.04109589;;55.82191781;;;100;;89.7260274;;;;60.61643836;;52.6119403;;;;;47.3880597;;;47.3880597;100;;;65.29850746;;5.607476636;24.29906542;39.25233645;100;1.869158879
0.513444444;0.64738868;25.00970615;15.29913034;pink-berry;;;;;;;52;48;100;60;;;56;;7.692307692;15.38461538;7.692307692;7.692307692;;;;;;;;;100;;;;;;
1.431886364;3.855672539;23.34689909;20.14294562;pink-champagne;;;;30.625;;;35.08928571;;100;26.54017857;;;30.06696429;;84.39177102;;;78.80143113;;83.63148479;67.26296959;;;;;;100;4.118616145;21.91103789;26.02965404;100;;35.58484349
0.283030287;0.624837355;27.59557462;12.49094463;pink-cookies;;;;53.38116982;;50.50554468;78.63394216;;100;;;60.18699717;;;76.6554234;;;;;100;50.42310196;;;44.90206521;;;95.26007456;3.25323475;11.25077018;44.31300062;100;;1.626617375
0.130755;0.032772288;19.03412125;2.865497612;pink-hawaiian;75;100;75;;;;100;;;;;;100;25;100;25;75;;;;;;;;;;100;;;;100;;
0.325294118;0.258145251;46.33732294;30.52067396;pink-kush;;;;54.79400159;;;71.45477798;;100;55.48392592;;;48.08812013;;82.54298298;;;;;62.07161581;;42.10476861;;65.47170448;;;100;43.55498413;;47.84910274;100;17.71132031;11.48397107
0.261402556;0.424372627;31.72758024;25.38791926;pink-lemonade;;;35.5006502;91.22236671;;;100;;96.73276983;;;;39.59687906;;40.00973473;;16.57337552;100;;;;;;10.36748601;;;33.80384522;100;48.65159357;53.67747208;;98.07954236;48.65159357
0.02631;0;14.02858;0;pink-mango;;;37.64705882;43.52941176;;;97.64705882;;100;;;;40;;80;;;60;;;60;;;80;;;100;;;100;50;;
0.11;0.185076561;14.47115562;3.016947183;pink-panther;;52.94117647;;71.65775401;;;100;;90.01782531;;;;66.66666667;;100;;;95.37572254;;;;61.56069364;69.65317919;;;;95.95375723;;22.72727273;50;100;9.090909091;66.88311688
0.153825;0.176196886;24.83419875;19.47482936;pink-pez;;50;;87.5;;;100;;;50;;;50;12.5;75;;;;;50;;;;62.5;;;100;;20;100;100;;
0.21;0;73.8;0;pink-starburst;;;;53.7037037;;;100;37.03703704;94.44444444;;;;48.14814815;;100;;;26.66666667;;30;100;;;;;;75;;36;28;100;64;28
0.57877343;0.999578876;29.55004163;21.60799683;pitbull;;96.3190184;93.20179075;;100;;;;40.14259658;29.29862378;;;;;11.63965848;;100;;;17.70343265;;;;21.11866179;;;16.25718766;16.64932362;;47.1383975;100;15.92091571;18.10613944
0.213030642;0.231518232;25.52014761;20.35422454;platinum-bubba-kush;;;;88.92758496;;;89.16476522;;100;64.70217365;;;57.4456587;;86.60971491;;;;;91.07976557;;42.55984901;;;34.75712725;;100;3.81854923;16.49362414;17.3925162;100;8.856525678;
0.187971078;0.352691344;29.9547249;22.74674523;platinum-kush;;;;72.16238333;;;64.10600512;;100;45.20919061;;;42.46815903;;72.37493028;;;69.48368922;;;46.86681723;;;93.85573588;;;100;84.26243006;17.73326836;82.57237914;100;;87.73310033
0.218473819;0.339506329;29.0833758;20.52981551;platinum-og;;;;48.2714968;;;51.00546043;;100;71.17053051;;39.98988023;;;66.87585504;;;;;81.88803387;;46.85691946;;65.69728504;;;100;15.66116435;47.93219971;94.37851638;100;;27.2230354
0.194533333;0.106358004;19.6366;2.450983144;platinum-purple-kush;;;;46.80771391;;;49.42894589;;100;61.18704362;;;30.33139861;;;;68.1030213;;;92.02575532;67.75631501;;;57.45418524;;;100;1.260126013;11.97119712;22.68226823;100;;2.520252025
3.061945333;5.484652648;53.09193733;28.709979;platinum-wreck;;;;90.4379562;;58.39416058;57.66423358;;100;;;69.5620438;;;70.38288288;;;53.04054054;;;;57.9954955;;100;;;75.33783784;9.290540541;13.00675676;50;100;;38.85135135
0.57321369;3.258137311;27.42590449;19.7184858;plushberry;49.68640185;;;;;;42.47586851;;100;57.64423291;;47.65802233;;;37.36353712;;;;73.4989083;;;71.31550218;;100;;;52.16975983;100;100;12.53724754;17.79053085;;1.500938086
0.441428571;0.323492842;30.00685714;26.37551718;pluto-kush;;39.04761905;;100;;;64.76190476;;94.28571429;68.57142857;;;;;89.18918919;;;;;60.81081081;;;50;100;;;97.2972973;;5.405405405;100;89.18918919;;
0.585873333;0.981945849;43.130246;27.11706133;poochie-love;;66.66666667;33.33333333;100;100;;66.66666667;;;;;;;;;;;;;;;;;;;;;;;;;;
0.120889692;0.092174818;23.028841;18.28898407;pot-of-gold;;;;85.87378641;;;90.10679612;;100;25.18446602;;;90.37864078;28.45477387;57.28643216;;;;;72.2361809;;;;91.45728643;;;100;;17.41528763;44.20803783;100;9.377462569;10.71710008
0.094491127;0.066567573;22.14390831;3.511398551;power-kush;;77.51824818;;;;;86.22871046;;100;;82.14111922;;90.55961071;;97.12676056;;;;;;;96.45070423;95.26760563;99.49295775;;;100;;2.075471698;100;13.52201258;0.754716981;8.993710692
0.155064;0.113855595;16.910478;2.74633085;power-plant;;;100;93.83844981;;;82.9015168;;;;86.7914943;;83.25713042;;100;;45.0491107;43.44305814;;;;;;49.00451287;;;85.3198832;51.85546875;;73.60491071;100;35.64453125;56.13839286
